,MONTH,DAY_OF_WEEK,DEP_DEL15,CONCURRENT_FLIGHTS,CARRIER_NAME,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,SNOW,AWND
2952761,6,4,0,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,5.37
2755402,6,3,0,18,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,10,0.0,8.05
1925592,4,7,0,9,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,23,0.0,7.83
872343,2,3,1,16,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,12,0.0,7.38
2594268,5,4,0,15,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,6.49
427791,1,1,0,17,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,21,0.0,6.71
5309157,10,5,1,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,4.47
1703332,4,3,0,9,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,20,0.0,11.86
2100689,5,4,0,24,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,11.41
4196715,8,4,1,11,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,8.28
1345729,3,5,0,2,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,12.53
1898166,4,5,0,57,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,10,0.0,12.97
2092392,5,5,0,65,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,12.3
2292083,5,3,0,13,Mesa Airlines Inc.,0.0,9.131157116170832e-05,17,0.0,5.82
3555415,7,7,0,62,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,3,0.0,8.72
2961477,6,2,0,25,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,15,0.0,6.26
4768972,9,7,0,58,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,12,0.0,4.7
3199350,7,5,1,33,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,6.93
4086378,8,7,0,18,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,14,0.0,3.8
6258189,12,2,0,66,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,6.49
6178631,12,2,0,24,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,17,0.0,11.63
2287798,5,6,1,53,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,6.93
4809223,9,2,0,11,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,10.29
398120,1,1,1,32,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,7.61
3638553,7,2,0,38,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,8.95
4287787,8,2,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,7.61
1691671,4,1,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,11.63
3782381,8,4,0,58,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,13,0.0,12.75
2578714,5,2,0,18,Mesa Airlines Inc.,0.0,9.131157116170832e-05,15,0.0,4.92
1524028,4,2,0,19,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,8.95
5927744,11,7,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,4.25
2269056,5,4,0,17,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,7.61
3327658,7,4,1,44,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,23,0.0,8.28
3255194,7,1,1,32,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,6,0.0,7.38
255362,1,1,0,22,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,10.29
3758017,8,5,1,24,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,6.93
4333242,9,1,0,2,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,7,0.0,5.82
3627115,7,7,1,35,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,7.61
1745764,4,2,0,20,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,7,0.0,8.28
4425433,9,3,0,52,Mesa Airlines Inc.,0.0,9.131157116170832e-05,5,0.0,6.93
5093292,10,7,0,74,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,17,0.0,9.17
1964733,4,6,0,5,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,13,0.0,4.47
3147604,6,6,0,21,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,9.17
3227932,7,3,0,40,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,6.04
6201220,12,6,0,16,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,3.13
25959,1,4,0,29,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,8,0.0,2.91
3452335,7,7,1,8,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,6,0.0,4.03
3487115,7,2,1,20,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,5,0.0,5.82
102563,1,4,1,32,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,16,0.1,12.3
4710870,9,2,1,63,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,10.96
4921279,10,6,0,40,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,23,0.0,10.96
3025627,6,1,1,8,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,7.83
6010959,12,6,0,19,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,5.14
3271546,7,5,0,28,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,6.93
6298409,12,4,0,19,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,7.16
6071641,12,3,0,24,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,14.09
5093676,10,3,0,5,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,15.21
1720235,4,1,0,33,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,10.29
423840,1,2,0,62,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,3,0.0,10.96
4198765,8,6,0,37,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,11.41
1134744,3,4,0,44,Mesa Airlines Inc.,0.0,9.131157116170832e-05,15,0.0,16.55
5478176,11,2,0,73,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,2.46
2451418,5,2,0,4,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,4,0.0,12.53
2116171,5,2,0,23,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,10,0.0,5.82
383353,1,1,0,36,Mesa Airlines Inc.,0.0,9.131157116170832e-05,16,0.0,4.03
763766,2,2,0,10,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,1,0.0,9.84
2715706,6,5,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,12.97
2062073,5,2,1,16,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,12.3
2414437,5,2,0,25,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,8.05
160756,1,4,0,27,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,3.8
1189674,3,5,0,39,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,10.96
6165620,12,1,0,20,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,4.47
5848673,11,2,0,13,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,12.3
6043930,12,4,0,28,JetBlue Airways,0.0001600389254787,0.0001268661761139,8,0.0,12.08
2545935,5,3,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,13.2
2742084,6,2,0,43,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,6.93
4362208,9,3,0,77,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,11,0.0,7.38
823614,2,1,0,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,11.18
4875723,10,3,0,56,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,3,0.0,15.21
6269488,12,3,0,7,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,19,0.0,4.03
5836335,11,3,0,49,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,9.84
3694132,7,6,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,8.05
4665763,9,1,0,46,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,6,0.0,7.16
3391701,7,5,0,10,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,8.5
3160420,7,3,1,24,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,12,0.0,9.84
683625,2,3,0,9,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,10.96
972550,3,5,0,26,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,12.97
2642676,6,7,0,30,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,19,0.0,9.84
1788681,4,2,0,12,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,8.95
3851432,8,5,0,33,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,11.18
571237,2,1,1,29,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,16,0.0,27.07
6087929,12,3,0,46,Comair Inc.,0.0,8.999810569042966e-05,16,0.0,3.8
5530612,11,6,0,26,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,3.58
473977,1,5,0,14,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,4.92
5990992,12,1,1,52,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,7.61
2048196,5,6,0,20,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,2,0.0,11.63
4616709,9,6,0,30,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,5,0.0,6.93
1166621,3,1,1,10,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,4.7
6382585,12,6,0,13,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,3.8
3191442,7,1,0,29,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,0,0.0,6.04
797913,2,2,0,24,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,11,0.0,2.91
927908,2,6,0,51,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,10,2.0,8.95
3901461,8,4,1,25,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,11,0.0,8.5
6424553,12,6,0,7,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,5.82
2040326,4,6,0,4,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,25,0.0,6.71
5114191,10,5,1,31,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,14.09
5347411,10,6,0,11,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,10,0.0,5.82
2383451,5,3,0,15,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,13,0.0,8.5
3395638,7,6,0,68,Mesa Airlines Inc.,0.0,9.131157116170832e-05,16,0.0,7.61
120875,1,4,1,5,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,21,0.0,4.47
1847969,4,2,0,94,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,4.92
175634,1,3,0,63,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,5.14
2340872,5,3,0,84,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,11,0.0,6.71
375918,1,3,0,59,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,8.95
4960048,10,1,0,69,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,6.93
964198,3,7,0,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,7.61
3414659,7,2,0,4,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,4.92
3256497,7,5,0,51,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,22,0.0,7.61
5431479,11,5,0,31,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,22,0.0,7.38
840253,2,7,0,17,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,13.42
3007161,6,6,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,8.95
6286317,12,1,0,29,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,2,0.0,13.42
1584460,4,3,0,54,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,3.8
1942328,4,5,0,56,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,7.61
6093107,12,4,0,30,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,6,0.0,15.43
4388275,9,4,0,12,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,17,0.0,8.05
5833980,11,2,1,19,JetBlue Airways,0.0001600389254787,0.0001268661761139,14,0.0,8.28
2896495,6,5,1,27,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,14.09
6045947,12,4,0,7,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,0,0.0,4.7
4528031,9,7,0,44,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,18,0.0,5.82
6453762,12,7,0,4,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,10.96
2579892,5,1,0,15,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,5.59
1274730,3,2,0,37,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,3.58
4625949,9,1,1,85,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,8.5
5813617,11,7,0,30,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,7,0.0,3.36
5722273,11,5,0,34,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,6.71
7830,1,5,1,24,JetBlue Airways,0.0001600389254787,0.0001268661761139,17,0.0,18.12
3100693,6,1,0,21,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,12,0.0,6.26
3099242,6,4,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,7,0.0,6.71
3238754,7,4,0,37,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,5.82
2585167,5,3,1,5,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,9.84
3756804,8,5,0,17,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,19,0.0,3.13
3369610,7,4,0,45,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,10.29
2928836,6,7,0,35,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,8.28
4872770,10,3,0,27,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,5.82
6283167,12,1,0,45,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,6.93
231188,1,7,0,34,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,11.18
4905683,10,2,0,21,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,8.05
5753196,11,3,0,6,Endeavor Air Inc.,0.0,9.351277617445625e-05,16,0.0,5.59
2728217,6,1,0,72,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,3.8
5252409,10,5,0,29,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,12.53
6405915,12,7,0,16,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,12.53
2469822,5,6,0,9,JetBlue Airways,0.0001600389254787,0.0001268661761139,17,0.0,8.5
3227626,7,3,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,7.83
3296324,7,4,0,20,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,7.61
3037248,6,3,0,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,5.14
1301603,3,6,0,5,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,6.26
374662,1,1,1,3,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,3.58
3665272,7,4,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,12.08
4173348,8,5,0,57,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,15,0.0,9.62
1075052,3,7,1,20,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,15,0.0,12.75
2541778,5,1,0,9,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,18,0.0,8.95
4093866,8,6,0,61,Comair Inc.,0.0,8.999810569042966e-05,17,0.0,4.7
4783724,9,5,0,3,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,6.71
3716848,7,1,0,5,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,8.5
1782567,4,6,0,55,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,11.41
5613138,11,7,0,25,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,11.86
5485901,11,4,0,33,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,12,0.0,3.13
1577244,4,5,0,55,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,7.16
1775953,4,5,0,16,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,12,0.0,5.59
2170309,5,5,0,26,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,7.83
5992730,12,1,0,5,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,13,0.0,4.03
5749582,11,2,1,29,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,16,0.0,17.67
3331687,7,4,0,54,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,8.05
5885128,11,7,0,66,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,11,0.0,10.74
4360622,9,3,0,7,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,11,0.0,7.38
5726293,11,6,1,44,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,5.37
6186261,12,5,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,3.8
1587618,4,5,1,21,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,9.84
263076,1,1,0,3,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,12.53
166118,1,4,0,39,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,4,0.0,3.36
4465439,9,3,0,4,Mesa Airlines Inc.,0.0,9.131157116170832e-05,8,0.0,8.05
705471,2,6,0,6,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,4.92
4907302,10,5,1,20,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,6.93
225120,1,1,0,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,13.2
5678844,11,5,1,20,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,3.13
1842882,4,6,0,3,Mesa Airlines Inc.,0.0,9.131157116170832e-05,5,0.0,10.51
2321657,5,1,0,25,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,4,0.0,7.83
2133974,5,4,0,25,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,9.17
5160248,10,5,1,38,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,0,0.0,16.33
4254838,8,5,0,13,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,15,0.0,8.95
178140,1,4,0,78,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,13.2
364894,1,6,0,14,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,4,0.0,22.37
3130809,6,3,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,7.61
4853374,10,1,0,18,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,8.5
5572750,11,7,0,36,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.0,3.13
6325001,12,7,0,8,Mesa Airlines Inc.,0.0,9.131157116170832e-05,15,0.0,2.91
911898,2,6,0,16,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,25,0.0,6.71
498826,1,5,0,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,12.3
1788722,4,2,0,16,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,8.95
644210,2,6,0,14,Endeavor Air Inc.,0.0,9.351277617445625e-05,12,0.0,10.29
5596534,11,4,0,27,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,3.8
6125919,12,2,0,37,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,0,0.0,8.72
735251,2,3,0,77,Endeavor Air Inc.,0.0,9.351277617445625e-05,15,0.0,7.38
2526775,5,3,0,32,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,5,0.0,4.25
4037787,8,1,0,62,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,5.14
323327,1,2,0,27,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,3.36
4279691,8,7,0,41,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,6.93
968792,3,2,0,23,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,5,0.0,13.42
4911405,10,6,0,25,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,10.51
4403459,9,4,0,10,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,6.93
2954,1,3,0,3,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,12.08
4273885,8,7,0,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,4.7
6322160,12,1,0,29,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,14.09
5031424,10,5,0,31,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,0,0.0,8.28
1580968,4,2,0,24,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,3,0.0,19.69
1481597,3,5,0,16,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,1,0.0,15.88
5402941,10,4,0,5,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,0,0.0,3.13
3322877,7,3,1,24,JetBlue Airways,0.0001600389254787,0.0001268661761139,6,0.0,8.72
1838072,4,4,0,16,JetBlue Airways,0.0001600389254787,0.0001268661761139,13,0.0,11.41
673849,2,3,0,43,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,1.8,20.58
5196641,10,3,0,8,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,2,0.0,8.5
172450,1,3,1,46,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,10.51
1646974,4,1,0,10,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,4.92
1324760,3,2,0,45,Endeavor Air Inc.,0.0,9.351277617445625e-05,12,0.0,6.49
3618291,7,4,0,4,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,29,0.0,7.61
2772210,6,3,0,39,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,6.04
997062,3,3,0,19,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,6.71
864226,2,2,0,24,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,5.59
3392078,7,3,0,12,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,7.16
4456698,9,3,0,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,9.17
2888407,6,3,1,20,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,5.82
2460374,5,6,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,7,0.0,10.74
5035126,10,7,0,29,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,4.7
3268305,7,7,0,49,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,22,0.0,6.71
5863155,11,3,0,47,Mesa Airlines Inc.,0.0,9.131157116170832e-05,5,0.0,6.04
5847853,11,2,1,5,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,5.59
2005707,4,3,1,13,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,8.05
2298374,5,7,0,4,Comair Inc.,0.0,8.999810569042966e-05,0,0.0,8.5
2252163,5,3,0,13,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,7.38
3322882,7,3,1,11,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,8.72
3199149,7,3,0,41,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,3.36
6097974,12,2,1,5,Mesa Airlines Inc.,0.0,9.131157116170832e-05,15,0.0,1.79
4672348,9,6,1,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,12.3
178815,1,4,0,70,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,13.2
1775956,4,5,0,43,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,5.59
3428152,7,6,1,74,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,6.49
4276512,8,2,0,3,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,12,0.0,7.83
1159644,3,4,0,29,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,14.76
3112101,6,4,1,3,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,13.2
2043360,5,6,0,43,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,15,0.0,14.76
2529768,5,7,0,15,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,12,0.0,5.59
6273758,12,3,0,29,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,15,0.0,2.68
1935227,4,2,0,49,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,10.51
3589907,7,7,1,17,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,5,0.0,6.71
1147519,3,3,0,20,Endeavor Air Inc.,0.0,9.351277617445625e-05,16,0.0,10.29
4222639,8,5,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,21,0.0,5.37
6362239,12,1,1,10,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,5.37
6164250,12,2,0,70,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,4.47
149071,1,6,0,25,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,8.05
