MONTH,DAY_OF_WEEK,DEP_DEL15,CONCURRENT_FLIGHTS,CARRIER_NAME,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,SNOW,AWND
6,7,0,23,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,10.96
11,6,0,14,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,10.51
6,7,0,22,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,9.84
8,7,0,21,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,14.09
10,4,1,29,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,8,0.0,4.92
6,5,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,22,0.0,8.72
4,1,0,55,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,4,0.0,7.61
10,7,0,16,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,17,0.0,8.72
4,7,0,18,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,6.49
6,4,0,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,6.04
7,5,1,59,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,2,0.0,5.59
2,7,0,20,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,15,0.0,14.54
7,1,0,29,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,2,0.0,7.16
5,1,1,10,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,13,0.0,6.49
1,6,0,27,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.0,3.8
7,3,0,2,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,18,0.0,10.29
7,4,0,54,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,8.05
5,3,0,12,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,3,0.0,6.71
9,1,1,46,Mesa Airlines Inc.,0.0,9.131157116170832e-05,17,0.0,6.49
6,2,0,40,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,14,0.0,3.8
2,6,0,38,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,3,0.0,8.95
7,3,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,7.38
6,6,0,11,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,5.37
6,7,0,16,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,6.49
1,3,0,6,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,8,0.0,4.03
6,3,1,23,JetBlue Airways,0.0001600389254787,0.0001268661761139,6,0.0,6.71
11,6,0,15,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,2.68
4,6,0,15,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,16.78
1,7,0,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,5.82
2,3,1,4,JetBlue Airways,0.0001600389254787,0.0001268661761139,14,0.8,8.05
6,2,0,14,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,10.29
9,4,0,46,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,3,0.0,5.59
9,7,0,19,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,5.82
10,4,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,10.29
4,5,1,58,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,8,0.0,17.0
5,1,0,16,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.0,15.88
3,4,0,32,Mesa Airlines Inc.,0.0,9.131157116170832e-05,14,0.0,5.37
5,5,0,13,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,6,0.0,8.5
11,2,1,19,JetBlue Airways,0.0001600389254787,0.0001268661761139,14,0.0,8.28
3,1,0,12,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,18,0.0,8.28
4,1,0,9,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,7,0.0,9.84
7,3,0,27,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,12,0.0,14.54
5,3,0,66,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,17,0.0,10.74
8,7,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,7.16
5,2,0,33,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,15,0.0,10.96
12,3,0,54,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,2,0.0,8.72
9,7,0,46,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,19,0.0,7.61
7,1,0,36,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,19.46
4,2,0,5,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.1,6.04
2,7,0,29,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,11,0.0,14.32
5,4,0,83,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,10.29
7,1,0,20,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,6.93
5,7,0,25,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,4,0.0,8.05
3,4,1,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,5.82
1,4,0,43,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,2,0.1,13.65
1,7,1,75,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,11,0.3,12.53
12,5,0,15,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,9.17
1,5,0,2,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,5.82
8,4,0,28,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,4.25
4,3,0,57,Comair Inc.,0.0,8.999810569042966e-05,5,0.0,6.26
4,6,0,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,7.16
8,3,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,4.47
12,3,0,25,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,2,0.0,10.96
3,6,0,61,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,5.14
1,5,1,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,9.17
2,3,0,33,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,15.88
10,3,0,47,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,15,0.0,6.04
8,6,0,13,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,16,0.0,3.36
1,2,0,31,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,15,0.0,3.8
10,1,0,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,11.18
6,3,0,60,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,8.95
6,7,0,43,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,12,0.0,7.61
5,3,0,26,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,8,0.0,5.37
7,7,0,15,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,7,0.0,7.61
3,2,1,46,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,3,0.0,6.93
8,5,0,30,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,6.71
11,3,0,7,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,18,0.0,5.14
2,2,0,22,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,13.42
10,2,0,60,Mesa Airlines Inc.,0.0,9.131157116170832e-05,2,0.0,5.82
9,4,0,17,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,8.05
10,5,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,6.71
2,4,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,15.66
2,5,0,36,Endeavor Air Inc.,0.0,9.351277617445625e-05,12,0.0,14.09
5,4,0,7,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,13.42
12,1,0,20,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,4.47
10,1,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,5.14
6,7,1,35,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,9.84
4,2,0,65,Endeavor Air Inc.,0.0,9.351277617445625e-05,10,0.0,12.75
5,5,1,23,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,14,0.0,11.63
7,1,1,5,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,5.59
1,3,1,5,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,14,0.0,8.95
5,4,0,7,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,6.71
5,3,0,88,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,6.71
5,5,0,79,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,11.18
6,5,1,18,JetBlue Airways,0.0001600389254787,0.0001268661761139,11,0.0,4.7
12,7,0,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.2,15.66
5,4,1,52,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.2,11.41
4,3,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,6.49
9,6,0,35,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,4,0.0,9.4
3,5,1,42,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,14.32
3,6,0,25,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,14.76
4,4,0,32,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,19,0.0,10.74
7,7,1,4,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,4.92
2,5,0,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,5.37
8,6,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,7.38
5,5,0,10,Mesa Airlines Inc.,0.0,9.131157116170832e-05,2,0.0,10.07
3,3,0,24,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,4.47
11,3,0,45,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,20,0.0,9.62
5,4,0,15,JetBlue Airways,0.0001600389254787,0.0001268661761139,6,0.0,10.96
7,7,0,67,Endeavor Air Inc.,0.0,9.351277617445625e-05,10,0.0,5.37
3,4,0,31,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,10.51
12,1,1,37,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,2.68
12,1,1,2,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,5.82
2,2,0,22,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,11.41
11,4,0,8,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,10.96
11,5,0,43,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,2.46
11,4,0,12,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,24,0.0,2.91
10,3,1,55,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,2,0.0,10.96
8,2,0,40,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,7.16
1,2,0,11,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,4.25
10,5,0,2,Endeavor Air Inc.,0.0,9.351277617445625e-05,5,0.0,6.71
9,4,1,16,JetBlue Airways,0.0001600389254787,0.0001268661761139,3,0.0,13.2
4,7,0,31,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,5.37
6,4,1,57,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,9.84
12,7,0,32,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,12.3
11,6,0,41,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,14,0.0,6.04
4,7,0,16,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,8.05
5,3,0,87,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,17.22
6,1,1,49,JetBlue Airways,0.0001600389254787,0.0001268661761139,15,0.0,5.37
7,3,0,32,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,6.04
11,6,0,13,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,13,0.0,16.11
1,6,0,18,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,13.87
12,7,0,3,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,3.36
9,7,0,12,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,2,0.0,5.59
2,1,1,15,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,4.47
7,2,0,108,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,18,0.0,6.26
8,1,0,6,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,6.93
8,1,0,24,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,12,0.0,8.28
4,2,0,11,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,8,0.0,10.51
4,5,0,3,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,5,0.0,11.63
7,4,0,11,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,8,0.0,3.58
12,3,0,3,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,5,0.0,5.37
2,3,0,4,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,12,0.0,8.05
10,6,0,20,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,6,0.0,5.82
3,7,0,26,Mesa Airlines Inc.,0.0,9.131157116170832e-05,2,0.0,17.0
10,6,0,41,Mesa Airlines Inc.,0.0,9.131157116170832e-05,2,0.0,8.28
7,1,0,20,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,11.63
12,2,0,22,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,17.22
8,3,1,66,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,7.16
2,2,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,10.29
3,3,0,29,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,12.75
11,6,1,3,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,4,8.4,4.92
9,6,0,10,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,8.72
7,6,0,24,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,1,0.0,6.71
10,1,1,2,Mesa Airlines Inc.,0.0,9.131157116170832e-05,16,0.0,8.5
1,5,0,23,JetBlue Airways,0.0001600389254787,0.0001268661761139,11,0.0,4.7
4,1,0,31,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,5.59
10,5,0,4,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,13.87
7,6,0,26,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,6.71
11,2,0,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,4.47
2,1,0,93,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,2,0.0,3.8
4,2,0,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,7,0.0,12.97
2,7,1,27,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,4,0.0,6.26
6,2,1,59,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,10,0.0,4.25
9,3,0,2,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,6.71
5,1,0,5,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,6.93
11,3,0,68,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,14,0.0,11.63
4,3,0,28,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,6,0.0,3.58
2,2,0,9,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,19,0.0,8.72
2,6,0,39,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,5.59
1,6,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,8.72
8,1,0,2,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,18,0.0,11.41
3,1,1,12,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,11.86
4,6,0,21,Mesa Airlines Inc.,0.0,9.131157116170832e-05,15,0.0,3.36
8,7,0,24,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,7.61
3,7,1,32,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,8.5
1,2,0,11,Mesa Airlines Inc.,0.0,9.131157116170832e-05,16,0.0,10.29
6,1,0,32,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,4,0.0,7.38
6,7,0,18,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,15,0.0,6.93
1,2,0,21,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,10.51
10,7,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,4.92
2,4,0,40,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,8.72
11,2,0,27,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,26,0.0,5.82
3,2,0,32,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,10.07
5,3,0,61,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,3,0.0,6.49
12,2,0,30,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,1,0.0,3.8
4,2,1,21,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,5.82
12,3,1,3,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,10.74
12,6,0,15,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,22,0.0,7.83
12,3,0,23,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,5.37
10,3,0,30,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,17.9
12,3,0,8,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,2,0.0,6.93
8,2,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,6.71
11,7,0,14,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,3.36
8,5,0,26,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,7.16
4,7,0,19,Mesa Airlines Inc.,0.0,9.131157116170832e-05,17,0.0,10.51
7,7,0,18,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,6.49
3,2,0,37,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,3.58
6,4,0,3,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,11.41
5,3,0,25,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,5.82
6,6,0,3,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,6,0.0,11.63
4,6,0,24,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,4,0.0,16.11
11,4,0,5,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,8.72
3,1,0,27,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,1.3,12.75
3,3,0,65,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,16,0.0,8.5
10,5,0,20,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,13.87
4,3,1,83,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,17.9
8,2,0,85,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,6.26
2,1,1,31,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,1,0.0,15.88
3,4,0,58,Comair Inc.,0.0,8.999810569042966e-05,8,0.0,3.8
4,2,0,53,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,10.29
10,7,1,10,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,9.62
11,4,0,3,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,3.8
8,2,1,49,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,4,0.0,9.17
8,1,0,58,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,26,0.0,5.82
5,5,0,71,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,4.25
4,1,0,21,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,6.04
11,7,0,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,10,0.0,5.59
10,6,0,57,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,19,0.0,7.38
1,7,0,9,JetBlue Airways,0.0001600389254787,0.0001268661761139,6,0.1,11.41
2,5,0,7,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,10.07
10,6,0,16,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,8.28
10,4,0,7,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,7.38
10,2,0,7,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,3,0.0,7.83
6,3,0,24,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,4,0.0,8.5
10,3,0,87,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,11.86
10,7,1,35,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.0,6.49
10,1,0,90,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,3,0.0,3.13
3,5,1,57,Mesa Airlines Inc.,0.0,9.131157116170832e-05,3,0.0,7.16
3,7,1,35,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,6.04
10,4,0,37,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,5.82
12,6,0,2,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,18,0.0,6.49
7,1,0,12,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,18,0.0,6.93
6,5,1,51,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,10.96
6,3,0,30,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.0,10.07
8,4,0,82,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,15,0.0,10.51
10,2,1,74,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,12.08
6,3,0,15,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,15,0.0,6.93
6,3,0,39,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,6.04
7,7,1,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,6.49
1,1,0,55,Mesa Airlines Inc.,0.0,9.131157116170832e-05,13,0.0,9.62
6,6,0,20,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,7.61
9,1,0,22,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.0,11.18
11,2,0,30,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,2.68
5,5,0,28,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,19,0.0,5.82
7,6,1,59,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,8,0.0,14.32
1,7,0,14,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,13,7.7,8.28
5,7,0,50,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,8.5
6,4,0,9,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,11.63
12,2,0,24,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,7.61
5,3,0,22,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,9.4
8,7,0,62,JetBlue Airways,0.0001600389254787,0.0001268661761139,13,0.0,7.38
3,1,0,45,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,14.76
6,7,0,27,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,7.38
8,1,0,8,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,14,0.0,6.93
11,6,0,67,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,4.92
9,3,0,28,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,6.49
8,6,0,32,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,8.28
8,4,1,24,JetBlue Airways,0.0001600389254787,0.0001268661761139,10,0.0,8.5
4,5,0,79,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,22,0.0,13.87
12,1,0,48,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,4.03
12,2,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,5.14
5,5,0,1,Mesa Airlines Inc.,0.0,9.131157116170832e-05,4,0.0,10.07
12,2,1,22,JetBlue Airways,0.0001600389254787,0.0001268661761139,20,0.0,14.99
10,7,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,24.61
10,4,0,69,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,2.68
6,6,0,15,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,6.71
11,2,0,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,3.13
8,2,0,32,Endeavor Air Inc.,0.0,9.351277617445625e-05,12,0.0,8.5
4,7,0,2,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,15,0.0,8.28
4,2,0,3,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,12.53
6,6,0,2,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,21,0.0,13.42
7,2,1,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,10.51
4,6,0,26,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,7.38
4,7,1,22,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,7.61
6,3,0,70,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,6,0.0,7.16
8,2,0,28,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,4,0.0,7.61
9,7,0,17,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,8.72
8,5,0,85,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,14,0.0,6.04
8,4,0,7,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,23,0.0,6.93
8,7,0,2,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,4.92
