,MONTH,DAY_OF_WEEK,DEP_DEL15,CONCURRENT_FLIGHTS,CARRIER_NAME,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,SNOW,AWND
2330755,5,2,0,25,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,11.63
5894255,11,5,0,2,Comair Inc.,0.0,8.999810569042966e-05,3,0.0,2.68
1755918,4,1,0,65,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,6,0.0,6.93
1659501,4,5,0,23,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,7,0.0,17.22
4075382,8,3,0,20,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,7,0.0,5.82
1616851,4,3,0,20,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,7.38
1021712,3,7,0,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,8,0.0,7.83
841085,2,7,1,9,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,2.24
2088177,5,6,0,23,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,6.49
1868300,4,7,0,10,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,18,0.0,10.96
4960048,10,1,0,69,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,6.93
3400417,7,1,1,68,Mesa Airlines Inc.,0.0,9.131157116170832e-05,16,0.0,9.17
4169738,8,6,0,6,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,10.51
3037801,6,3,0,24,JetBlue Airways,0.0001600389254787,0.0001268661761139,6,0.0,12.3
4642601,9,3,0,32,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,6,0.0,2.91
1362939,3,4,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,8.05
1047908,3,5,0,19,Comair Inc.,0.0,8.999810569042966e-05,18,0.0,4.92
1788429,4,2,0,6,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,12,0.0,10.51
3831876,8,3,0,15,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,8.5
5367760,10,7,0,31,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,8.05
6283167,12,1,0,45,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,6.93
1935472,4,2,0,6,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,4,0.0,10.51
1316990,3,7,0,7,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,5.37
1807883,4,2,0,45,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,6.93
498826,1,5,0,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,12.3
3719051,7,6,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,7.38
1043175,3,1,0,27,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,3,0.0,12.08
5219369,10,4,0,43,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,5.37
6172247,12,6,1,24,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,10.96
300986,1,2,0,67,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,12,0.0,7.16
648304,2,7,0,30,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,15.66
5417124,11,5,0,43,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,11,0.0,13.65
5454340,11,1,0,77,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,8.05
5622139,11,7,0,38,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,6.71
206334,1,5,0,32,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,3.58
3347141,7,2,0,12,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,2,0.0,7.61
4058720,8,2,1,10,JetBlue Airways,0.0001600389254787,0.0001268661761139,17,0.0,5.37
1914101,4,5,1,3,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,17,0.0,10.96
353415,1,3,0,24,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,20,0.0,8.95
5292216,10,5,1,32,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,4.03
3746471,8,4,0,20,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,6.71
5640305,11,3,1,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,9.84
2159585,5,7,0,13,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,14.54
62756,1,4,0,23,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,14.99
1960013,4,2,0,5,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,3,0.0,3.8
81858,1,7,0,58,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,10.51
5736726,11,1,1,9,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,3.4,16.78
99813,1,2,0,11,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,13.65
5615485,11,6,0,10,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,7,0.0,3.8
1474023,3,1,0,5,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,17,0.0,5.82
6184111,12,5,0,15,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,7,0.0,5.37
1631738,4,5,0,71,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,7,0.0,16.55
2593505,5,4,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,9.62
5879748,11,6,0,18,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,22,0.0,4.47
4561724,9,4,0,32,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,11.41
4148151,8,4,0,11,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,5.37
4380394,9,4,0,16,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,7.38
5001349,10,4,0,88,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,0,0.0,10.29
5442786,11,5,0,13,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,16,0.0,10.51
3281439,7,3,0,18,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,6,0.0,9.62
3258637,7,1,1,37,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,20,0.0,6.93
2810149,6,7,0,1,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,8.72
185359,1,3,0,30,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,4.92
908908,2,3,0,31,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,8.05
2282556,5,5,0,71,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,5.82
183810,1,4,1,14,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,2.24
1450117,3,3,0,8,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,10.07
430005,1,5,0,91,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,2.91
1058734,3,2,0,55,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,10,0.0,10.07
3853456,8,6,0,26,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,5.82
3646595,7,5,0,19,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,7.61
1710427,4,7,0,29,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,18,0.0,7.16
1169035,3,4,0,9,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,12,0.0,22.82
2354214,5,6,0,38,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,5.82
5808212,11,2,0,29,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,6.93
1772744,4,1,1,46,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,29,0.0,9.62
476833,1,2,0,13,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,21,0.0,4.92
3368602,7,1,1,2,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,7.61
661113,2,5,0,9,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,2.91
6200863,12,6,0,4,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,14,0.0,3.58
4133612,8,5,1,14,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,8,0.0,6.93
1684978,4,7,0,14,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,6.71
3268933,7,7,1,28,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,6.71
3088775,6,2,0,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,7.38
1692819,4,1,0,26,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,4,0.0,9.17
724575,2,5,1,20,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,14,0.0,13.2
6079490,12,5,1,57,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,4.7
1326482,3,6,0,16,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,11.63
5273587,10,2,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,3.8
2378321,5,5,0,4,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,10,0.0,8.28
533149,2,6,0,23,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,25,0.0,13.42
5042972,10,4,1,31,Endeavor Air Inc.,0.0,9.351277617445625e-05,5,0.0,7.38
813271,2,5,0,4,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,8.5
2221763,5,7,1,38,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,8,0.0,10.74
3533717,7,5,0,4,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,12.97
5463684,11,2,1,28,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,3.8
2125253,5,5,0,14,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,6,0.0,10.51
4358079,9,1,0,47,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,8.28
3314127,7,1,1,86,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,3,0.0,6.71
1254475,3,5,0,12,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,13.42
3570420,7,7,0,2,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,12,0.0,11.41
5086978,10,3,0,52,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,11.86
1114043,3,4,1,3,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,5.37
3318162,7,5,0,42,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,9,0.0,7.38
3362292,7,1,0,3,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,4.03
2429956,5,2,0,26,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,4.7
4661271,9,3,1,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,8.95
521082,2,5,0,49,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,8.95
2638373,6,2,1,64,Endeavor Air Inc.,0.0,9.351277617445625e-05,15,0.0,8.28
1407422,3,4,0,4,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,5.82
357659,1,7,1,61,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,4,0.0,12.75
1856260,4,3,0,29,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,5.82
3186272,7,6,0,21,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,12,0.0,6.26
3084537,6,5,1,31,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,14.32
3801125,8,6,0,31,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,13,0.0,4.25
3578862,7,7,1,24,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,2,0.0,5.82
2984068,6,6,1,5,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,11.86
1576535,4,3,0,34,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,7.61
1010177,3,3,0,11,Atlantic Southeast Airlines,0.0,0.0001998053656534,17,0.0,6.26
6079163,12,3,0,8,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,10,0.0,5.82
3811790,8,5,0,67,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,5.82
2416189,5,3,0,19,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,0,0.0,4.92
84092,1,5,0,38,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,8.95
1860178,4,7,0,41,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,2,0.0,11.41
6365349,12,5,0,29,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,8.05
5160804,10,1,0,32,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,5.59
1798118,4,3,0,30,Mesa Airlines Inc.,0.0,9.131157116170832e-05,15,0.0,5.82
4179639,8,2,0,55,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,4,0.0,9.4
5342994,10,4,0,14,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,15.21
5167300,10,7,0,16,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,8.95
6231077,12,3,0,72,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,16,0.0,6.04
1466295,3,1,0,5,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,10.51
3213690,7,5,0,38,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,5.14
5964448,12,3,0,45,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,12.08
4913784,10,1,1,66,Endeavor Air Inc.,0.0,9.351277617445625e-05,17,0.0,5.14
5616289,11,6,1,26,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,16.11
2625403,6,2,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,5.37
3747149,8,4,1,12,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,9,0.0,5.14
3871587,8,5,0,32,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,8.05
4121472,8,4,0,44,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,3.8
4620127,9,1,0,57,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,13.42
1098335,3,2,0,23,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,7.38
5920409,11,7,0,2,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,6.04
6483100,12,3,1,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,5.37
5023224,10,5,0,49,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,9.62
1397868,3,5,0,29,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,13.2
3242723,7,7,1,35,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,10.29
877756,2,4,1,8,Endeavor Air Inc.,0.0,9.351277617445625e-05,5,0.0,2.91
6185568,12,5,0,16,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,2.46
1585758,4,3,0,48,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,5.82
5262860,10,5,0,64,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,3.58
345145,1,6,0,30,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,2.01
6005909,12,5,0,34,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,11,0.0,5.59
1910217,4,1,0,93,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,12,0.0,7.83
3021954,6,6,0,34,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,10.51
4934710,10,1,0,35,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,6.26
2955259,6,1,0,10,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,4.92
1781307,4,5,0,13,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,14.54
1609613,4,4,0,12,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,6.04
710287,2,4,0,24,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,13,0.0,5.59
4613448,9,1,1,58,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,8,0.0,5.82
5406312,11,1,0,28,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,14.09
2194560,5,7,0,29,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,11.18
6247869,12,3,0,55,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,10.96
4634114,9,4,1,6,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,6.04
6335854,12,1,0,81,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,16.78
3855905,8,7,1,12,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,18,0.0,3.13
4279851,8,7,1,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,8,0.0,6.93
2613090,6,3,0,64,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,0,0.0,9.4
2037368,4,2,1,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,14.09
2734607,6,7,0,76,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,5.82
4291205,8,4,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,9.17
1760074,4,2,0,43,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,7,0.0,11.63
1037478,3,6,0,25,Comair Inc.,0.0,8.999810569042966e-05,16,0.0,19.01
3541478,7,6,0,10,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,6.93
32272,1,2,0,26,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,10.96
3664537,7,6,0,53,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.0,12.97
1728205,4,3,0,20,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,10.96
5669810,11,6,0,27,Endeavor Air Inc.,0.0,9.351277617445625e-05,12,0.0,9.62
5283594,10,3,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,7.16
1575326,4,6,0,49,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,5,0.0,12.3
6103907,12,3,0,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,4,0.0,8.72
6160606,12,2,0,66,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.8,14.54
2927316,6,1,0,17,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,5.14
5749582,11,2,1,29,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,16,0.0,17.67
4940934,10,2,0,16,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,5.82
6223442,12,4,1,13,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,3.13
3183770,7,5,1,32,Endeavor Air Inc.,0.0,9.351277617445625e-05,16,0.0,5.82
1614659,4,6,0,42,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,14,0.0,4.92
1335003,3,1,1,25,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,9.62
1242037,3,7,0,34,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,7.38
5284022,10,1,0,12,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,7,0.0,5.59
4516349,9,6,1,5,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,8,0.0,10.07
3317460,7,4,0,74,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,6.26
5459519,11,4,0,16,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,2.24
1311366,3,7,0,57,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,7,0.0,9.17
959657,3,2,0,36,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,3,0.0,6.26
167016,1,4,1,21,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,6,0.0,4.92
5365535,10,2,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,6,0.0,12.3
3126104,6,7,0,20,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,8.72
1017154,3,3,0,29,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,11.41
5830573,11,2,1,25,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,5.14
536342,2,5,0,27,Mesa Airlines Inc.,0.0,9.131157116170832e-05,13,0.0,3.36
6066562,12,3,0,63,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,6.71
3367119,7,5,1,26,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,19,0.0,7.16
50492,1,1,0,36,JetBlue Airways,0.0001600389254787,0.0001268661761139,2,0.0,8.5
4775451,9,6,1,8,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,8.05
4931470,10,4,1,8,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,11,0.0,14.32
6157572,12,2,0,9,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,11,0.0,3.13
2945402,6,5,0,23,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,20,0.0,5.37
4059708,8,6,0,3,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,10.51
5077468,10,2,0,24,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,7,0.0,9.17
3392075,7,3,0,15,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,17,0.0,7.16
1588556,4,6,0,18,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,8.05
2101615,5,3,0,4,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,13,0.0,11.18
5458624,11,2,0,79,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,6.71
2135782,5,4,0,93,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,6.04
4107950,8,4,0,31,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,5.59
2301229,5,7,1,8,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,10.74
2857849,6,1,1,59,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,19,0.0,9.62
1467512,3,4,0,5,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,12.08
2804818,6,7,0,67,Endeavor Air Inc.,0.0,9.351277617445625e-05,12,0.0,6.93
291281,1,1,1,4,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,11.18
3483225,7,1,0,34,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,3.8
4741964,9,6,0,13,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,8.05
5616140,11,5,1,21,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,7.61
5408096,11,4,1,33,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,2,0.0,7.16
6400683,12,7,0,16,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,14,0.0,4.92
4113584,8,4,1,2,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,7.61
3434803,7,3,0,23,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,10,0.0,11.63
644716,2,2,0,4,Comair Inc.,0.0,8.999810569042966e-05,3,0.0,5.59
3626969,7,7,0,27,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,7.61
1237547,3,1,0,19,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,10,0.0,6.93
33570,1,2,1,48,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,2,0.0,10.74
1598541,4,4,0,30,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,8,0.0,9.4
5902686,11,7,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,5.14
5803242,11,1,0,31,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,5.59
4177931,8,5,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,9.84
1501718,3,5,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,8.5
4550407,9,1,0,45,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,2.01
5984086,12,1,0,13,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,7.61
3777949,8,7,0,18,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,12,0.0,5.59
1868019,4,6,0,22,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,2,0.0,12.3
3768291,8,7,0,15,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,10.96
4707558,9,5,0,46,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,9.62
3220011,7,5,0,11,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,17,0.0,6.04
3262395,7,4,0,49,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,7.61
1013048,3,7,0,60,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,6.71
3133648,6,1,1,6,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,16,0.0,8.5
5247881,10,2,0,4,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,6.04
1800599,4,3,0,10,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,8.05
3173704,7,4,0,4,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,4.47
6252922,12,3,0,27,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,5.59
759648,2,6,0,56,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,13.2
5716653,11,5,0,9,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,29,0.0,4.47
6184338,12,5,0,20,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,1,0.0,16.11
6163560,12,2,0,57,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.0,12.08
4020708,8,6,0,21,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,4.92
2785672,6,3,0,37,JetBlue Airways,0.0001600389254787,0.0001268661761139,2,0.0,6.26
4882593,10,7,0,83,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,10.51
